Date,Open,High,Low,Close,Volume,Symbol
,MSN.VN,MSN.VN,MSN.VN,MSN.VN,MSN.VN,
2025-01-02,70100.0,70900.0,70000.0,70800.0,2326400,MSN
2025-01-03,70800.0,70800.0,69600.0,69700.0,3301200,MSN
2025-01-06,69800.0,70200.0,67200.0,67200.0,5196900,MSN
2025-01-07,67300.0,68200.0,66500.0,66800.0,5835900,MSN
2025-01-08,66900.0,68000.0,66600.0,67700.0,3052900,MSN
2025-01-09,67800.0,68100.0,66800.0,67300.0,1886700,MSN
2025-01-10,67300.0,67400.0,65500.0,65500.0,2905200,MSN
2025-01-13,65400.0,65500.0,64400.0,65000.0,8590400,MSN
2025-01-14,65000.0,65300.0,63700.0,63700.0,5110600,MSN
2025-01-15,64500.0,66400.0,64000.0,65800.0,5668100,MSN
2025-01-16,66500.0,66500.0,65300.0,66300.0,3982700,MSN
2025-01-17,66300.0,66400.0,65700.0,65900.0,4095784,MSN
2025-01-20,66000.0,66300.0,65500.0,65500.0,2514200,MSN
2025-01-21,65600.0,66400.0,65400.0,65700.0,2714183,MSN
2025-01-22,65800.0,66200.0,65200.0,65200.0,2338800,MSN
2025-01-23,65300.0,66100.0,65200.0,65400.0,3685200,MSN
2025-01-24,65500.0,68000.0,65400.0,68000.0,8265300,MSN
2025-02-03,67800.0,68400.0,67000.0,68000.0,4360300,MSN
2025-02-04,68100.0,68800.0,68100.0,68600.0,4592000,MSN
2025-02-05,68700.0,68700.0,67300.0,67500.0,5228700,MSN
2025-02-06,67500.0,68100.0,67200.0,67400.0,2799000,MSN
2025-02-07,67700.0,68000.0,67200.0,67700.0,15540300,MSN
2025-02-10,67800.0,69700.0,67800.0,68800.0,6909800,MSN
2025-02-11,68800.0,68900.0,68100.0,68700.0,2435600,MSN
2025-02-12,68700.0,69100.0,68300.0,69000.0,2088500,MSN
2025-02-13,68800.0,69000.0,68300.0,68900.0,1824000,MSN
2025-02-14,69200.0,69400.0,67800.0,68100.0,4239400,MSN
2025-02-17,68100.0,68400.0,66200.0,66400.0,8957700,MSN
2025-02-18,66400.0,67200.0,66000.0,66400.0,3858400,MSN
2025-02-19,66600.0,67700.0,66600.0,67700.0,3261800,MSN
2025-02-20,68000.0,68000.0,67500.0,68000.0,3259400,MSN
2025-02-21,68000.0,68000.0,67200.0,67600.0,2315500,MSN
2025-02-24,67200.0,67700.0,66800.0,67600.0,10848600,MSN
2025-02-25,67800.0,68900.0,67800.0,68400.0,5119200,MSN
2025-02-26,68400.0,68600.0,68000.0,68300.0,2082800,MSN
2025-02-27,68500.0,69300.0,68200.0,68400.0,4565500,MSN
2025-02-28,68400.0,68500.0,67500.0,67700.0,3925400,MSN
2025-03-03,67800.0,68400.0,67700.0,68000.0,2758100,MSN
2025-03-04,68000.0,69100.0,67400.0,69100.0,6016400,MSN
2025-03-05,69300.0,70200.0,68200.0,68200.0,6252600,MSN
2025-03-06,68400.0,69200.0,68200.0,69200.0,4516500,MSN
2025-03-07,69200.0,70000.0,68400.0,69000.0,4410100,MSN
2025-03-10,69000.0,69900.0,68700.0,68900.0,5261800,MSN
2025-03-11,68200.0,68900.0,68100.0,68900.0,5525500,MSN
2025-03-12,68900.0,69700.0,68700.0,68700.0,6535800,MSN
2025-03-13,68700.0,71200.0,68700.0,70400.0,12565600,MSN
2025-03-14,70500.0,71900.0,70400.0,71100.0,7301100,MSN
2025-03-17,71400.0,71400.0,70300.0,70500.0,4528900,MSN
2025-03-18,70700.0,71300.0,69600.0,69600.0,6275258,MSN
2025-03-19,69500.0,69600.0,68500.0,68500.0,15645000,MSN
2025-03-20,68500.0,69100.0,68200.0,68400.0,3437000,MSN
2025-03-21,68600.0,68600.0,67500.0,67900.0,3804100,MSN
2025-03-24,67800.0,68800.0,67800.0,68500.0,2426700,MSN
2025-03-25,68500.0,69000.0,68100.0,68500.0,4164600,MSN
2025-03-26,68600.0,69600.0,68300.0,68300.0,4489800,MSN
2025-03-27,68600.0,70700.0,68500.0,69400.0,7235300,MSN
2025-03-28,69400.0,69600.0,68300.0,68500.0,20169000,MSN
2025-03-31,68500.0,69700.0,66800.0,66800.0,7006700,MSN
2025-04-01,67800.0,67800.0,65600.0,66200.0,6498900,MSN
2025-04-02,66700.0,67000.0,66000.0,66000.0,3637800,MSN
2025-04-03,63000.0,63900.0,61400.0,61400.0,10609500,MSN
2025-04-04,57200.0,58700.0,57200.0,58000.0,14346500,MSN
2025-04-08,55100.0,56800.0,54000.0,54000.0,7244100,MSN
2025-04-09,50300.0,52900.0,50300.0,50300.0,13494100,MSN
2025-04-10,53800.0,53800.0,53800.0,53800.0,1793600,MSN
2025-04-11,55400.0,57500.0,53100.0,57100.0,14118700,MSN
2025-04-14,57700.0,60300.0,56900.0,60000.0,8508500,MSN
2025-04-15,59000.0,60900.0,58100.0,58500.0,6076700,MSN
2025-04-16,58300.0,58800.0,56400.0,56400.0,6972100,MSN
2025-04-17,55000.0,57600.0,55000.0,57300.0,5640400,MSN
2025-04-18,57900.0,59000.0,57900.0,58000.0,3630300,MSN
2025-04-21,58000.0,58500.0,56900.0,58100.0,3787400,MSN
2025-04-22,57500.0,59100.0,54100.0,58700.0,16093400,MSN
2025-04-23,59700.0,59900.0,58900.0,59600.0,6548500,MSN
2025-04-24,60000.0,60000.0,58300.0,59900.0,6098200,MSN
2025-04-25,60000.0,62000.0,59900.0,62000.0,10635400,MSN
2025-04-28,62400.0,62500.0,61000.0,62500.0,4247600,MSN
2025-04-29,61800.0,62500.0,61800.0,62500.0,7791100,MSN
2025-05-05,62700.0,62800.0,61600.0,62500.0,2953008,MSN
2025-05-06,62400.0,62400.0,61800.0,62000.0,5243900,MSN
2025-05-07,61600.0,61800.0,60900.0,60900.0,3355280,MSN
2025-05-08,61000.0,63000.0,60700.0,63000.0,4441618,MSN
2025-05-09,63000.0,63000.0,62200.0,62800.0,3577974,MSN
2025-05-12,62800.0,63300.0,62000.0,62000.0,3822257,MSN
2025-05-13,62400.0,63200.0,62100.0,62100.0,4737839,MSN
2025-05-14,62300.0,63700.0,62200.0,62300.0,23948060,MSN
2025-05-15,62600.0,63500.0,62400.0,62800.0,5776374,MSN
2025-05-16,62600.0,63000.0,61700.0,62500.0,6757451,MSN
2025-05-19,62400.0,62400.0,61400.0,62000.0,9863736,MSN
2025-05-20,62000.0,63100.0,61500.0,62700.0,5374838,MSN
2025-05-21,63100.0,64300.0,63100.0,63600.0,11761690,MSN
2025-05-22,63600.0,64600.0,63200.0,64000.0,8318190,MSN
2025-05-23,64000.0,64300.0,62700.0,63200.0,4293124,MSN
2025-05-26,63200.0,63800.0,61500.0,63800.0,13127710,MSN
2025-05-27,63900.0,64800.0,63500.0,64000.0,4896249,MSN
2025-05-28,64100.0,64500.0,63500.0,63900.0,5237117,MSN
2025-05-29,64100.0,64200.0,62900.0,63400.0,3907485,MSN
2025-05-30,63000.0,63100.0,62000.0,62000.0,4026078,MSN
2025-06-02,62000.0,62500.0,61700.0,62100.0,2687241,MSN
2025-06-03,62300.0,63600.0,62300.0,63300.0,4283685,MSN
2025-06-04,63500.0,64400.0,63000.0,64100.0,6894457,MSN
2025-06-05,64400.0,65800.0,63900.0,65800.0,11751930,MSN
2025-06-06,65900.0,66400.0,64700.0,65000.0,4126618,MSN
2025-06-09,65000.0,65000.0,63500.0,64100.0,5184619,MSN
2025-06-10,64500.0,65500.0,64100.0,64800.0,5625030,MSN
2025-06-11,64800.0,65200.0,64100.0,64800.0,2852970,MSN
2025-06-12,65300.0,66000.0,65200.0,65800.0,6820570,MSN
2025-06-13,65000.0,65400.0,64300.0,65400.0,5910745,MSN
2025-06-16,65700.0,67000.0,65400.0,66800.0,7939279,MSN
2025-06-17,67000.0,67900.0,66200.0,67900.0,10601860,MSN
2025-06-18,67900.0,67900.0,66600.0,67500.0,5477505,MSN
2025-06-19,67000.0,67500.0,66100.0,67500.0,5630750,MSN
2025-06-20,67400.0,67600.0,66800.0,67500.0,11215790,MSN
2025-06-23,66800.0,68000.0,66200.0,68000.0,13486370,MSN
2025-06-24,68900.0,69300.0,68300.0,69200.0,14078480,MSN
2025-06-25,69700.0,70400.0,69100.0,70300.0,8754656,MSN
2025-06-26,70400.0,72000.0,70200.0,72000.0,11229720,MSN
2025-06-27,72300.0,76900.0,72000.0,76800.0,14117940,MSN
2025-06-30,76600.0,77400.0,76000.0,76800.0,21430240,MSN
2025-07-01,76200.0,76700.0,74900.0,75200.0,7012617,MSN
2025-07-02,75000.0,76300.0,74600.0,75200.0,4790073,MSN
2025-07-03,74800.0,76300.0,74100.0,74500.0,6124861,MSN
2025-07-04,74700.0,75000.0,73700.0,74600.0,4475544,MSN
2025-07-07,75000.0,75700.0,74300.0,74800.0,5879146,MSN
2025-07-08,74900.0,76200.0,74600.0,75600.0,7093673,MSN
2025-07-09,76500.0,76500.0,75400.0,75800.0,7236202,MSN
2025-07-10,76000.0,78400.0,75900.0,76900.0,12361470,MSN
2025-07-11,76800.0,77500.0,76100.0,76500.0,8289482,MSN
2025-07-14,76900.0,77100.0,74600.0,75300.0,6557313,MSN
2025-07-15,75300.0,76700.0,74500.0,74500.0,9343999,MSN
2025-07-16,74300.0,75500.0,74000.0,75000.0,7742706,MSN
2025-07-17,75800.0,77300.0,75600.0,76200.0,10798530,MSN
2025-07-18,76500.0,81000.0,76500.0,79100.0,15014550,MSN
2025-07-21,79600.0,79800.0,77500.0,77500.0,7871939,MSN
2025-07-22,77300.0,78400.0,76600.0,77700.0,7380329,MSN
2025-07-23,78700.0,79300.0,77200.0,77300.0,8398122,MSN
2025-07-24,77500.0,77500.0,75400.0,76000.0,16448260,MSN
2025-07-25,76000.0,77200.0,75500.0,75800.0,8715161,MSN
2025-07-28,76200.0,78600.0,75900.0,77600.0,12736040,MSN
2025-07-29,78500.0,78500.0,72200.0,72200.0,17418330,MSN
2025-07-30,73000.0,73500.0,71000.0,73000.0,9709637,MSN
2025-07-31,73100.0,73400.0,70800.0,72500.0,9201187,MSN
2025-08-01,72300.0,72500.0,71100.0,72500.0,6535516,MSN
2025-08-04,72100.0,74000.0,71800.0,73900.0,6003750,MSN
2025-08-05,74000.0,77200.0,73500.0,74600.0,19440830,MSN
2025-08-06,75600.0,76800.0,75200.0,76000.0,10018940,MSN
2025-08-07,76400.0,77800.0,75800.0,76200.0,10281630,MSN
2025-08-08,76500.0,77700.0,75600.0,76700.0,11667200,MSN
2025-08-11,77900.0,82000.0,77800.0,82000.0,30244920,MSN
2025-08-12,85000.0,86000.0,82300.0,83600.0,13608270,MSN
2025-08-13,84400.0,87400.0,82100.0,85900.0,24210810,MSN
2025-08-14,86600.0,86800.0,83800.0,84800.0,13205040,MSN
2025-08-15,84800.0,86200.0,82700.0,83100.0,14481230,MSN
2025-08-18,83100.0,84400.0,83000.0,83900.0,9918447,MSN
2025-08-19,84500.0,86500.0,83200.0,85000.0,15282090,MSN
2025-08-20,86800.0,87400.0,81000.0,83900.0,19088180,MSN
2025-08-21,83900.0,84800.0,83300.0,84300.0,9705908,MSN
2025-08-22,83000.0,83400.0,79700.0,81000.0,18654190,MSN
2025-08-25,81300.0,81800.0,78300.0,79500.0,14916240,MSN
2025-08-26,78700.0,81100.0,78200.0,81100.0,10745250,MSN
2025-08-27,81300.0,82800.0,81200.0,82200.0,8102724,MSN
2025-08-28,82500.0,83300.0,81900.0,83100.0,6844104,MSN
2025-08-29,83200.0,83600.0,82200.0,83000.0,7423410,MSN
2025-09-03,83500.0,85300.0,82900.0,83000.0,9537279,MSN
2025-09-04,83500.0,85300.0,82000.0,84800.0,13258900,MSN
2025-09-05,86300.0,87400.0,83000.0,83000.0,11956870,MSN
2025-09-08,82600.0,83300.0,80000.0,81000.0,14268260,MSN
2025-09-09,81000.0,81300.0,79800.0,81000.0,6008519,MSN
2025-09-10,81400.0,81400.0,80000.0,81000.0,7223201,MSN
2025-09-11,80800.0,82300.0,79100.0,82000.0,10207760,MSN
2025-09-12,82300.0,86900.0,81600.0,86000.0,21821920,MSN
2025-09-15,86800.0,89000.0,86300.0,88500.0,16630270,MSN
2025-09-16,89000.0,89000.0,86800.0,86800.0,13647380,MSN
2025-09-17,86600.0,86900.0,84200.0,84200.0,11708020,MSN
2025-09-18,84400.0,85200.0,83500.0,84000.0,6730633,MSN
2025-09-19,84600.0,84700.0,83300.0,83900.0,10388120,MSN
2025-09-22,83900.0,84000.0,81000.0,81900.0,13009370,MSN
2025-09-23,81900.0,82600.0,81500.0,81900.0,4442158,MSN
2025-09-24,82000.0,83700.0,81100.0,82900.0,5338190,MSN
2025-09-25,83500.0,83600.0,82200.0,82200.0,4899774,MSN
2025-09-26,82200.0,83500.0,82000.0,82200.0,6732623,MSN
2025-09-29,82200.0,82500.0,81300.0,81800.0,4768612,MSN
2025-09-30,82000.0,82000.0,80500.0,81000.0,7045397,MSN
2025-10-01,81100.0,82300.0,81100.0,81300.0,3195456,MSN
2025-10-02,81500.0,82100.0,81000.0,81500.0,4061142,MSN
2025-10-03,81200.0,81200.0,79400.0,80000.0,11041970,MSN
2025-10-06,81400.0,83300.0,81000.0,83000.0,9288717,MSN
2025-10-07,83300.0,83400.0,82500.0,82500.0,10866900,MSN
2025-10-08,83700.0,84400.0,82600.0,82600.0,11730740,MSN
2025-10-09,82900.0,84200.0,82700.0,83100.0,10046150,MSN
2025-10-10,83500.0,84200.0,83000.0,84100.0,15650600,MSN
2025-10-13,83600.0,85800.0,83600.0,85000.0,13244460,MSN
2025-10-14,85600.0,85600.0,82500.0,82500.0,15922840,MSN
2025-10-15,83000.0,83700.0,82500.0,82500.0,6794968,MSN
2025-10-16,85000.0,88200.0,84800.0,88200.0,61350150,MSN
2025-10-17,91400.0,94000.0,88000.0,88000.0,33240690,MSN
2025-10-20,87000.0,88800.0,81900.0,81900.0,33329250,MSN
2025-10-21,79900.0,80000.0,76200.0,78000.0,28597240,MSN
2025-10-22,79900.0,80600.0,77400.0,79000.0,13817870,MSN
2025-10-23,79600.0,80000.0,77600.0,78200.0,10027950,MSN
2025-10-24,77900.0,79500.0,75700.0,79300.0,13533050,MSN
2025-10-27,79600.0,79800.0,77400.0,78500.0,7642479,MSN
2025-10-28,78600.0,79000.0,76200.0,79000.0,7895700,MSN
2025-10-29,79100.0,80600.0,78500.0,79200.0,8388016,MSN
2025-10-30,79700.0,80600.0,79300.0,79300.0,6993274,MSN
2025-10-31,79400.0,80800.0,79000.0,79600.0,6551088,MSN
2025-11-03,79600.0,79800.0,77000.0,77000.0,7677595,MSN
2025-11-04,76800.0,80500.0,74400.0,80000.0,12962940,MSN
2025-11-05,79900.0,81500.0,79100.0,80200.0,8839876,MSN
2025-11-06,80100.0,80100.0,78800.0,78800.0,4881533,MSN
2025-11-07,78200.0,79700.0,76800.0,76800.0,7313134,MSN
2025-11-10,77100.0,78300.0,76000.0,76000.0,5466772,MSN
2025-11-11,76500.0,78900.0,76400.0,78200.0,7690948,MSN
2025-11-12,78500.0,79500.0,78300.0,79200.0,7562453,MSN
2025-11-13,79300.0,79700.0,78900.0,79000.0,4614370,MSN
2025-11-14,78600.0,79300.0,77600.0,78000.0,5215531,MSN
2025-11-17,78800.0,80000.0,78300.0,79700.0,5532693,MSN
2025-11-18,79800.0,80300.0,78500.0,79000.0,5828812,MSN
2025-11-19,79000.0,79600.0,78500.0,78800.0,3474313,MSN
2025-11-20,78900.0,79100.0,78500.0,78500.0,3591032,MSN
2025-11-21,78400.0,78400.0,77200.0,77500.0,4095014,MSN
2025-11-24,77700.0,79000.0,77700.0,77800.0,8032566,MSN
2025-11-25,78000.0,78700.0,77000.0,77000.0,6032696,MSN
2025-11-26,77500.0,78600.0,77300.0,78600.0,4907364,MSN
2025-11-27,78900.0,79800.0,78400.0,78500.0,4829485,MSN
2025-11-28,78800.0,79000.0,77400.0,77400.0,5142534,MSN
2025-12-01,77800.0,79200.0,77700.0,78800.0,6846762,MSN
2025-12-02,78900.0,79500.0,78000.0,78600.0,5103060,MSN
2025-12-03,79200.0,81200.0,78900.0,80600.0,12389240,MSN
2025-12-04,81300.0,81300.0,79900.0,79900.0,5786670,MSN
2025-12-05,80200.0,80600.0,78200.0,78200.0,6664908,MSN
2025-12-08,78000.0,78800.0,77900.0,77900.0,4077005,MSN
2025-12-09,77900.0,78000.0,76600.0,77000.0,6848994,MSN
2025-12-10,77100.0,77400.0,76600.0,77000.0,4118068,MSN
2025-12-11,77400.0,77600.0,76000.0,76100.0,3545649,MSN
2025-12-12,76500.0,76600.0,73100.0,73500.0,9920569,MSN
2025-12-15,73200.0,74300.0,73000.0,73500.0,4193662,MSN
2025-12-16,73900.0,75200.0,73000.0,74500.0,4897398,MSN
2025-12-17,74600.0,75000.0,74000.0,74000.0,3602498,MSN
2025-12-18,74400.0,74400.0,73500.0,74000.0,3508021,MSN
2025-12-19,74300.0,75800.0,74000.0,75800.0,9196667,MSN
2025-12-22,76000.0,76200.0,75500.0,76000.0,3467296,MSN
2025-12-23,76300.0,77300.0,75600.0,76100.0,5209633,MSN
2025-12-24,75600.0,76200.0,75100.0,76200.0,6103847,MSN
2025-12-25,76500.0,77000.0,76000.0,76300.0,3233374,MSN
2025-12-26,76000.0,76000.0,73100.0,75300.0,6220541,MSN
2025-12-29,75300.0,75500.0,74600.0,75500.0,4215599,MSN
2025-12-30,75700.0,76900.0,75500.0,76900.0,4456301,MSN
2025-12-31,76700.0,77200.0,76100.0,77000.0,6590080,MSN
2026-01-05,76900.0,77000.0,75000.0,76800.0,4419555,MSN
2026-01-06,76700.0,77200.0,75900.0,77000.0,3769122,MSN
2026-01-07,77100.0,78400.0,76700.0,78400.0,16086010,MSN
2026-01-08,79000.0,79000.0,77700.0,78300.0,4531259,MSN
2026-01-09,78500.0,78600.0,76500.0,76500.0,6441704,MSN
2026-01-12,76600.0,78800.0,75900.0,78600.0,8303262,MSN
2026-01-13,79500.0,82200.0,79300.0,79300.0,10345750,MSN
2026-01-14,79100.0,82000.0,78600.0,80600.0,14428580,MSN
2026-01-15,80500.0,82500.0,79800.0,81000.0,9056636,MSN
2026-01-16,81300.0,85500.0,79900.0,81400.0,16151740,MSN
2026-01-19,82100.0,82300.0,80200.0,80200.0,6363959,MSN
2026-01-20,80200.0,81400.0,79100.0,80000.0,11435120,MSN
2026-01-21,79000.0,79900.0,78500.0,79900.0,6522843,MSN
2026-01-22,79600.0,80600.0,79100.0,79900.0,5054661,MSN
2026-01-23,80000.0,80200.0,79000.0,79000.0,4257486,MSN
2026-01-26,79100.0,79500.0,76000.0,77300.0,6892023,MSN
2026-01-27,77400.0,77500.0,76700.0,76700.0,5534920,MSN
2026-01-28,77200.0,79500.0,77100.0,79500.0,8824932,MSN
2026-01-29,80300.0,85000.0,80200.0,84100.0,24842690,MSN
2026-01-30,84600.0,85000.0,83300.0,84000.0,10813830,MSN
2026-02-02,83900.0,85500.0,82200.0,83800.0,11846490,MSN
2026-02-03,84500.0,84800.0,83300.0,83800.0,8518591,MSN
2026-02-04,84100.0,84900.0,82500.0,82700.0,8332089,MSN
2026-02-05,82800.0,82900.0,79400.0,79400.0,10445990,MSN
2026-02-06,78400.0,79500.0,77700.0,78200.0,9568670,MSN
2026-02-09,79000.0,79200.0,78000.0,78200.0,3684367,MSN
2026-02-10,78200.0,78400.0,75600.0,76800.0,6029336,MSN
2026-02-11,77300.0,78600.0,76900.0,78000.0,5878642,MSN
2026-02-12,78400.0,78400.0,78000.0,78000.0,2763569,MSN
2026-02-13,78000.0,78300.0,77700.0,78000.0,4094703,MSN
2026-02-23,78800.0,79200.0,78300.0,79200.0,5235953,MSN
2026-02-24,79300.0,80900.0,78600.0,80900.0,8569923,MSN
2026-02-25,81300.0,81600.0,80300.0,80300.0,9350454,MSN
2026-02-26,80700.0,81200.0,79900.0,80400.0,4970960,MSN
2026-02-27,80500.0,80600.0,79000.0,79000.0,5060963,MSN
2026-03-02,77800.0,80700.0,77300.0,78400.0,10260610,MSN
2026-03-03,79200.0,79700.0,77000.0,77000.0,10804200,MSN
2026-03-04,77100.0,77600.0,74000.0,76000.0,12612730,MSN
2026-03-05,76800.0,77500.0,75300.0,75300.0,6081615,MSN
2026-03-06,74900.0,75000.0,73200.0,73300.0,7995573,MSN
2026-03-09,68200.0,70000.0,68200.0,68200.0,4372277,MSN
2026-03-10,69000.0,69800.0,66100.0,68300.0,13592300,MSN
2026-03-11,69300.0,73000.0,69100.0,73000.0,10587550,MSN
2026-03-12,73200.0,74500.0,71800.0,73100.0,8501535,MSN
2026-03-13,73400.0,74700.0,72700.0,73900.0,8351694,MSN
2026-03-16,74700.0,75200.0,73400.0,73500.0,4583726,MSN
2026-03-17,74000.0,75700.0,73800.0,75400.0,9375907,MSN
2026-03-18,75800.0,75800.0,74000.0,75300.0,5036949,MSN
2026-03-19,73600.0,75700.0,73500.0,75400.0,11243330,MSN
2026-03-20,75100.0,75500.0,71300.0,71300.0,13787160,MSN
2026-03-23,70600.0,72800.0,70600.0,70800.0,10333700,MSN
2026-03-24,72500.0,72800.0,71700.0,72100.0,4191007,MSN
2026-03-25,73500.0,73500.0,72200.0,73200.0,4084011,MSN
2026-03-26,73000.0,73200.0,71800.0,72100.0,4814323,MSN
2026-03-27,72200.0,73400.0,72200.0,73300.0,4267552,MSN
2026-03-30,72000.0,75300.0,71800.0,74800.0,6580367,MSN
2026-03-31,75500.0,76400.0,75000.0,75500.0,7395957,MSN
2026-04-01,76800.0,77400.0,75900.0,76900.0,9704808,MSN
2026-04-02,76600.0,76700.0,75300.0,76100.0,5450209,MSN
2026-04-03,76200.0,77100.0,74800.0,75300.0,5248118,MSN
2026-04-06,75100.0,76200.0,74500.0,75300.0,5448158,MSN
2026-04-07,75400.0,75700.0,74300.0,75100.0,4090639,MSN
2026-04-08,77200.0,77800.0,76300.0,77700.0,11219920,MSN
2026-04-09,77600.0,79500.0,76800.0,78000.0,7235948,MSN
2026-04-10,78500.0,78700.0,77500.0,78000.0,3903070,MSN
2026-04-13,77200.0,77600.0,76400.0,77000.0,5037997,MSN
2026-04-14,77700.0,78000.0,77000.0,77600.0,4526998,MSN
2026-04-15,78400.0,78400.0,77000.0,77200.0,5327544,MSN
2026-04-16,77200.0,78800.0,76700.0,78000.0,7355587,MSN
2026-04-17,78300.0,82500.0,78300.0,79500.0,13618540,MSN
2026-04-20,80000.0,80400.0,79300.0,79800.0,5219198,MSN
2026-04-21,80000.0,80900.0,78800.0,79000.0,7461685,MSN
2026-04-22,78900.0,79200.0,78100.0,79000.0,4782412,MSN
2026-04-23,79200.0,79300.0,77100.0,78200.0,6079266,MSN
2026-04-24,79000.0,79600.0,77200.0,77200.0,7808328,MSN
2026-04-28,77200.0,77900.0,76700.0,77400.0,3736389,MSN
2026-04-29,77000.0,77400.0,76100.0,76800.0,4036420,MSN
2026-05-04,77200.0,77500.0,76200.0,76800.0,3386754,MSN
2026-05-05,76900.0,78400.0,76600.0,76600.0,4697228,MSN
2026-05-06,77300.0,78500.0,76900.0,78400.0,5813462,MSN
2026-05-07,79700.0,82300.0,79200.0,81000.0,16215530,MSN
2026-05-08,81000.0,82400.0,80000.0,80200.0,8833346,MSN
